ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
383,8,20,3 10 12 13 14 17 18 19 ,-2.227500
384,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
385,16,20,1 2 3 4 5 6 7 9 10 11 12 13 15 16 18 19 ,-1.932500
386,7,20,4 7 10 11 17 18 20 ,0.042857
387,18,20,1 2 3 4 5 6 7 9 10 11 12 13 14 15 17 18 19 20 ,-0.152223
388,3,20,6 11 13 ,1.453333
389,3,20,14 16 20 ,-2.413333
390,9,20,3 4 5 7 11 12 14 15 17 ,1.085555
391,11,20,1 2 3 5 7 8 9 11 13 15 18 ,4.690001
392,2,20,11 18 ,4.295000
393,6,20,1 2 7 8 13 17 ,-1.113334
394,3,20,4 16 17 ,-2.063333
395,6,20,6 8 14 15 16 17 ,-2.373333
396,17,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 20 ,-0.607648
397,13,20,3 4 5 6 7 10 11 14 15 16 17 18 19 ,-2.291539
398,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
399,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,-2.321053
400,2,20,1 6 ,-4.080000
401,17,20,1 2 4 5 6 7 8 10 11 12 13 14 15 16 17 19 20 ,0.080000
402,4,20,6 9 10 15 ,-3.445000
403,10,20,1 4 6 9 11 12 13 14 15 16 ,0.284000
404,19,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 ,-1.755790
405,12,20,1 3 4 6 7 8 10 12 13 16 17 19 ,-1.955000
406,10,20,1 3 6 8 9 13 14 15 16 17 ,-0.131999
407,11,20,1 3 6 8 10 11 12 13 16 17 18 ,-0.847273
408,12,20,2 3 4 5 6 9 10 13 14 15 17 18 ,-0.263334
409,4,20,2 5 15 19 ,4.082500
410,14,20,1 2 3 4 6 7 8 11 12 13 14 15 18 20 ,1.392857
411,16,20,1 3 4 6 7 8 10 11 12 13 15 16 17 18 19 20 ,-2.529375
412,12,20,1 3 5 8 10 12 13 14 15 16 19 20 ,-0.710000
413,7,20,1 4 11 17 18 19 20 ,-0.250000
414,11,20,1 2 3 6 7 10 11 13 15 19 20 ,-2.698182
415,10,20,2 3 4 5 7 8 11 12 15 20 ,3.391000
416,16,20,1 2 4 6 8 9 10 11 12 13 14 15 16 18 19 20 ,-3.267500
417,11,20,1 2 3 5 9 10 12 13 17 18 20 ,-1.397272
418,3,20,2 3 20 ,3.513333
419,2,20,6 9 ,-3.975000
420,12,20,1 2 3 4 5 10 11 14 16 18 19 20 ,-6.363335
421,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
422,15,20,2 3 4 7 8 9 11 12 13 14 15 16 17 19 20 ,-0.334667
423,7,20,1 3 9 11 12 16 18 ,2.835714
424,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
425,3,20,4 11 18 ,-0.430000
426,3,20,13 14 15 ,2.390000
427,17,20,1 2 3 4 5 6 7 10 11 12 13 14 15 16 17 18 20 ,0.775882
428,4,20,1 3 6 14 ,-4.582500
429,3,20,8 15 17 ,-1.320000
430,19,20,1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 ,-3.458947
431,7,20,2 3 6 9 12 14 16 ,0.341429
432,7,20,5 6 8 11 14 15 16 ,-3.180000
433,5,20,1 2 11 19 20 ,-1.152000
434,17,20,1 2 3 4 5 6 9 10 11 12 13 14 15 16 17 18 19 ,-0.962353
435,10,20,2 4 9 10 12 13 14 15 17 18 ,-2.033000
436,11,20,1 3 4 5 7 9 10 13 17 19 20 ,-4.341818
437,11,20,1 2 4 8 9 11 12 13 14 19 20 ,-0.223636
438,9,20,1 5 6 7 10 12 13 14 16 ,0.341111
439,17,20,1 2 3 5 6 7 8 9 10 11 12 13 14 17 18 19 20 ,-3.015294
440,10,20,3 4 6 10 11 14 15 16 17 18 ,-7.186001
441,16,20,1 2 4 5 7 8 9 10 11 12 14 15 17 18 19 20 ,-2.118125
442,2,20,2 3 ,3.590000
443,7,20,1 2 3 9 13 15 16 ,2.471428
444,18,20,1 2 3 4 5 6 7 8 9 11 13 14 15 16 17 18 19 20 ,-1.646666
445,4,20,5 10 11 16 ,-3.785000
446,10,20,2 3 4 9 11 12 13 16 18 20 ,-0.551000
447,6,20,3 8 9 11 15 18 ,2.720000
448,16,20,1 2 4 5 7 8 9 10 11 12 13 14 15 17 19 20 ,-0.223750
449,15,20,1 2 3 4 8 9 10 12 13 14 15 16 18 19 20 ,-5.553335
450,18,20,1 2 3 4 5 6 7 9 10 11 12 13 14 15 17 18 19 20 ,-0.152223
451,19,20,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 ,-3.989472
452,16,20,1 2 3 4 6 7 8 9 11 13 14 16 17 18 19 20 ,-4.357500
453,15,20,1 2 3 5 6 7 9 10 11 12 13 14 15 16 19 ,-2.544667
454,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-1.124737
455,16,20,2 4 5 6 7 9 10 11 13 14 15 16 17 18 19 20 ,1.035000
456,16,20,1 2 3 4 5 7 8 9 10 11 12 14 16 17 18 20 ,-3.834375
457,13,20,1 2 3 4 5 7 9 12 13 15 16 17 18 ,3.823847
458,10,20,2 5 7 10 11 12 13 16 17 18 ,4.241000
459,7,20,4 7 8 12 15 18 19 ,-2.858572
460,5,20,3 7 8 13 15 ,-0.306000
461,10,20,4 5 6 10 12 13 14 17 19 20 ,3.921999
462,6,20,5 6 13 15 16 18 ,5.706667
463,18,20,1 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 ,-2.587778
464,7,20,3 4 6 7 16 17 20 ,0.324286
465,19,20,1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 ,-3.458947
466,7,20,3 4 5 8 18 19 20 ,-1.667143
467,18,20,1 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 ,-0.851667
468,12,20,1 2 5 8 9 10 12 13 15 16 18 20 ,-2.204167
469,3,20,2 7 9 ,-5.276667
470,6,20,6 10 11 12 16 20 ,-0.563333
471,4,20,4 10 19 20 ,2.470000
472,9,20,3 5 7 9 10 12 14 16 20 ,0.605555
473,15,20,1 2 3 4 5 6 9 10 12 13 14 15 16 17 19 ,-1.927334
474,3,20,15 16 20 ,-1.616667
475,19,20,1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 ,-4.024210
476,12,20,1 3 8 9 10 12 13 14 15 16 17 19 ,0.025000
477,8,20,2 3 4 5 6 8 9 11 ,-3.390000
478,10,20,1 3 4 5 7 11 15 16 17 18 ,0.960000
479,9,20,1 2 5 6 7 8 12 13 14 ,-1.412223
480,8,20,1 2 4 8 13 14 16 20 ,-3.191249
481,10,20,1 2 3 5 9 11 14 18 19 20 ,-2.763000
482,10,20,1 2 4 5 7 10 13 15 17 19 ,2.298000
483,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
484,14,20,1 3 4 5 7 8 10 11 12 13 15 16 18 19 ,-1.758572
485,9,20,1 5 9 10 11 13 15 17 20 ,1.314444
486,16,20,2 3 4 5 6 7 8 9 11 12 13 15 16 17 19 20 ,0.340625
487,13,20,1 2 3 5 8 10 11 14 15 16 17 18 19 ,-6.618461
488,10,20,2 3 4 6 9 10 12 13 17 18 ,-2.324000
489,7,20,3 6 7 8 14 15 16 ,-6.574286
490,16,20,1 3 5 7 8 9 10 11 12 13 14 15 16 17 18 20 ,0.631251
491,2,20,7 20 ,-0.305000
492,4,20,2 3 5 13 ,4.330000
493,15,20,1 2 3 4 5 6 7 9 10 12 13 14 15 17 19 ,-2.081333
494,15,20,3 4 6 7 8 9 10 11 12 13 14 16 17 18 19 ,-1.739333
495,7,20,2 5 7 10 11 14 17 ,-0.755714
496,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
497,12,20,3 4 5 6 8 11 12 14 15 18 19 20 ,1.520833
498,12,20,2 4 5 6 7 12 13 15 16 17 18 20 ,4.986667
499,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 ,-3.557368
500,19,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-3.720526
501,9,20,4 6 9 10 12 14 15 19 20 ,0.760000
502,2,20,8 16 ,0.720000
503,12,20,2 3 4 5 6 7 8 9 11 13 15 17 ,-0.367500
504,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,-2.375500
505,6,20,2 8 10 15 17 20 ,-4.476667
506,3,20,3 11 19 ,-1.000000
507,17,20,1 2 3 4 6 7 8 9 10 11 13 15 16 17 18 19 20 ,-3.847646
508,15,20,1 2 3 4 7 8 9 10 13 15 16 17 18 19 20 ,-5.364667
509,8,20,6 8 10 11 12 17 18 19 ,-1.270000
