ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
77,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,13.593749
78,23,25,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 ,13.593749
79,8,25,2 5 9 20 21 22 23 24 ,13.593749
80,12,25,3 5 7 8 10 11 12 13 18 22 24 25 ,13.593749
81,12,25,1 2 3 4 6 10 11 12 17 20 21 23 ,13.593749
82,10,25,2 3 4 7 13 14 15 18 20 25 ,13.593749
83,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 ,13.593749
84,22,25,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 20 21 22 23 24 25 ,13.593749
85,20,25,1 3 5 6 8 9 10 11 12 13 14 15 16 17 20 21 22 23 24 25 ,13.593749
86,15,25,2 3 6 8 10 13 14 15 16 19 20 21 23 24 25 ,13.593749
87,2,25,7 19 ,13.593749
88,6,25,7 10 12 14 19 20 ,13.593749
89,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,13.593749
90,12,25,1 2 3 5 7 10 12 13 14 16 21 24 ,13.593749
91,13,25,2 5 6 10 12 15 17 18 19 20 21 22 24 ,13.593749
92,10,25,1 4 8 11 14 15 16 19 20 25 ,13.593749
93,7,25,5 9 10 11 16 18 19 ,13.593749
94,7,25,4 6 14 20 21 22 24 ,13.593749
95,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 ,13.593749
96,20,25,2 3 4 5 6 7 9 10 12 13 14 15 16 17 18 20 21 22 24 25 ,13.593749
97,7,25,2 6 7 12 14 23 24 ,13.593749
98,5,25,3 8 15 18 21 ,13.593749
99,15,25,1 2 5 6 7 11 12 14 16 17 20 21 22 23 24 ,13.593749
100,18,25,1 2 3 4 5 6 7 8 11 14 16 17 18 19 20 22 23 25 ,13.593749
101,14,25,2 4 6 9 10 11 12 13 14 17 20 22 24 25 ,13.842725
102,3,25,7 8 13 ,13.842725
103,8,25,1 2 5 8 9 13 21 24 ,13.842725
104,15,25,1 5 8 9 10 11 12 13 16 17 18 19 21 24 25 ,13.842725
105,4,25,3 12 21 24 ,13.842725
106,13,25,1 2 3 9 11 12 14 17 18 21 22 24 25 ,13.842725
107,3,25,3 17 23 ,13.842725
108,21,25,1 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 ,13.842725
109,14,25,2 6 7 8 10 11 12 13 15 16 17 18 20 23 ,13.842725
110,5,25,3 4 7 22 25 ,13.842725
111,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 ,13.842725
112,7,25,4 5 9 12 14 18 22 ,13.842725
113,3,25,2 5 18 ,13.842725
114,13,25,4 5 7 10 11 12 13 14 15 16 19 22 24 ,13.842725
115,9,25,4 7 9 12 13 16 17 20 21 ,13.842725
116,23,25,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 ,13.842725
117,15,25,1 2 4 7 8 12 13 16 17 18 19 20 23 24 25 ,13.842725
118,20,25,2 3 4 5 6 8 9 10 11 12 15 16 17 18 20 21 22 23 24 25 ,13.842725
119,13,25,6 8 9 10 12 13 15 17 18 19 22 23 24 ,13.842725
120,2,25,2 13 ,13.842725
121,19,25,1 2 3 4 5 7 8 9 10 11 13 14 15 17 20 21 22 24 25 ,13.842725
122,4,25,12 14 19 23 ,13.842725
123,22,25,1 3 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 ,13.842725
124,8,25,1 3 11 13 16 20 21 23 ,13.842725
125,3,25,4 8 14 ,13.842725
126,16,25,1 2 4 5 6 11 13 15 16 17 18 19 21 23 24 25 ,13.842725
127,8,25,1 7 8 9 13 14 19 22 ,13.842725
128,13,25,2 3 4 5 7 8 9 11 15 17 19 22 23 ,13.842725
129,17,25,2 3 4 5 6 7 8 11 12 13 14 15 16 17 19 20 25 ,13.842725
130,16,25,1 2 3 7 8 9 10 11 13 14 16 17 19 21 22 24 ,13.842725
131,9,25,7 10 12 13 16 18 22 23 24 ,13.842725
132,9,25,8 9 12 15 17 18 19 22 24 ,13.842725
133,5,25,4 5 6 14 17 ,13.842725
134,18,25,3 4 6 7 8 9 10 11 12 13 14 18 19 20 21 23 24 25 ,13.842725
135,20,25,1 2 3 4 5 6 7 8 9 10 12 15 16 17 20 21 22 23 24 25 ,13.842725
136,5,25,1 13 20 23 24 ,13.842725
137,15,25,1 3 4 5 7 8 10 12 15 17 19 20 21 23 25 ,13.842725
138,17,25,1 2 5 6 8 9 11 12 13 14 15 18 19 20 21 22 25 ,13.842725
139,20,25,1 2 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 21 24 ,13.842725
140,19,25,1 2 3 4 5 7 8 9 10 11 12 13 14 17 18 19 21 24 25 ,13.842725
141,8,25,2 3 6 8 13 14 15 18 ,13.842725
142,9,25,1 6 12 15 16 19 20 24 25 ,13.842725
143,15,25,2 3 5 6 8 10 11 13 14 16 18 19 20 21 24 ,13.842725
144,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 ,13.842725
145,8,25,7 10 12 14 17 18 22 23 ,13.842725
146,22,25,1 2 3 5 6 7 8 9 10 11 13 14 16 17 18 19 20 21 22 23 24 25 ,13.842725
147,11,25,1 3 4 10 11 13 14 20 21 23 25 ,13.842725
148,5,25,2 7 12 13 20 ,13.842725
149,17,25,1 2 3 5 6 7 10 11 13 14 15 18 19 20 22 23 25 ,13.842725
150,15,25,1 2 3 6 7 9 10 11 12 13 15 16 21 23 25 ,13.842725
151,5,25,3 13 16 21 23 ,13.842725
152,2,25,19 23 ,13.842725
153,16,25,1 5 6 7 8 10 11 13 14 15 16 17 19 21 23 24 ,13.842725
154,22,25,1 2 3 4 5 6 7 8 9 10 12 14 15 16 17 18 19 21 22 23 24 25 ,13.842725
155,21,25,3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 ,13.842725
156,8,25,3 5 6 9 12 17 19 20 ,13.842725
157,16,25,1 2 3 5 6 7 9 10 11 13 14 15 17 18 21 23 ,13.842725
158,23,25,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 ,13.842725
159,17,25,1 3 5 7 8 9 10 12 14 15 16 17 19 21 22 23 25 ,13.842725
160,5,25,4 5 9 11 20 ,13.842725
161,17,25,2 3 4 5 8 9 10 12 13 16 18 19 20 21 22 24 25 ,13.842725
162,15,25,1 4 5 7 9 10 11 12 13 18 19 20 21 23 25 ,13.842725
163,10,25,2 4 8 11 16 17 18 22 23 25 ,13.842725
164,19,25,1 2 3 6 7 8 9 10 11 12 13 14 15 18 19 20 22 23 24 ,13.842725
165,5,25,2 7 11 17 23 ,13.842725
166,21,25,1 2 3 4 5 6 8 9 10 12 13 15 16 17 18 19 20 21 22 23 24 ,13.842725
167,10,25,4 5 7 10 11 14 16 19 20 21 ,13.842725
168,23,25,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 21 22 23 24 25 ,13.842725
169,13,25,3 6 7 11 12 13 17 18 19 21 22 24 25 ,13.842725
170,6,25,7 14 16 21 23 24 ,13.842725
171,21,25,2 3 4 5 6 7 8 9 10 11 14 15 16 17 19 20 21 22 23 24 25 ,13.842725
172,13,25,1 2 5 6 7 8 11 13 16 17 18 24 25 ,13.842725
173,8,25,5 6 7 11 16 18 21 24 ,13.842725
174,15,25,1 3 4 5 9 10 11 12 14 16 18 19 20 23 24 ,13.842725
175,23,25,1 2 3 4 5 6 7 8 9 11 12 13 14 16 17 18 19 20 21 22 23 24 25 ,13.842725
176,10,25,1 9 13 14 15 17 19 21 22 23 ,13.842725
177,13,25,1 2 3 4 6 7 9 12 15 17 20 22 23 ,13.842725
178,3,25,3 11 24 ,13.842725
179,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 ,13.842725
180,19,25,1 2 4 5 6 7 8 9 10 14 15 16 17 18 19 20 21 22 24 ,13.842725
181,12,25,3 4 5 6 7 8 9 12 16 19 20 22 ,13.842725
182,2,25,4 14 ,13.842725
183,15,25,2 4 5 8 9 10 13 15 16 17 18 19 22 24 25 ,13.842725
184,4,25,4 7 20 21 ,13.842725
185,3,25,12 15 22 ,13.842725
186,6,25,3 4 8 17 18 21 ,13.842725
187,22,25,1 2 3 4 5 6 7 8 9 10 13 14 15 16 17 18 20 21 22 23 24 25 ,13.842725
188,6,25,1 5 11 17 18 23 ,13.842725
189,22,25,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 ,13.842725
190,11,25,1 7 8 11 12 13 15 20 22 24 25 ,13.842725
191,13,25,1 7 8 9 10 11 12 15 16 17 19 20 23 ,13.842725
192,18,25,1 2 3 5 6 7 8 10 11 12 13 14 16 17 18 19 22 24 ,13.842725
193,2,25,5 25 ,13.842725
194,2,25,14 21 ,13.842725
195,23,25,1 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 ,13.842725
196,5,25,4 6 18 19 24 ,13.842725
197,12,25,2 4 8 9 11 12 16 17 20 22 23 24 ,13.842725
198,13,25,4 6 7 8 10 13 14 15 20 21 22 23 25 ,13.842725
199,11,25,1 4 7 8 9 13 14 17 19 23 25 ,13.842725
200,16,25,1 2 3 4 5 7 8 11 12 13 15 16 17 21 24 25 ,13.842725
201,10,25,4 6 8 10 14 17 20 21 22 24 ,13.842725
202,7,25,3 6 9 17 18 22 25 ,13.842725
203,11,25,4 6 7 8 9 10 16 18 19 23 24 ,13.842725
204,12,25,4 12 13 15 16 17 18 19 20 21 23 25 ,13.842725
205,4,25,16 21 24 25 ,13.842725
206,12,25,1 3 6 10 11 14 16 17 18 20 22 24 ,13.842725
207,11,25,3 4 6 7 9 11 15 18 21 23 25 ,13.842725
208,20,25,2 3 4 5 6 7 8 9 10 11 13 14 15 16 18 19 20 21 23 24 ,13.842725
209,5,25,2 3 9 12 25 ,13.842725
210,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,13.842725
211,10,25,2 5 9 12 13 18 19 20 21 25 ,14.934286
212,13,25,1 3 8 9 10 11 12 13 15 16 21 24 25 ,14.934286
213,6,25,1 5 6 7 16 25 ,14.934286
214,15,25,1 2 3 4 6 8 10 11 13 14 15 16 22 24 25 ,14.934286
215,3,25,10 13 19 ,14.934286
216,22,25,1 2 3 4 5 6 7 8 9 10 12 14 15 16 17 18 20 21 22 23 24 25 ,14.934286
217,14,25,1 5 6 10 12 13 14 15 17 19 20 22 23 24 ,14.934286
218,8,25,4 9 10 12 13 20 21 24 ,14.934286
219,21,25,1 2 3 4 5 6 7 8 9 10 11 12 14 18 19 20 21 22 23 24 25 ,14.934286
220,6,25,9 15 19 23 24 25 ,14.934286
221,6,25,3 4 5 6 19 21 ,14.934286
222,18,25,1 2 6 7 8 9 10 12 13 14 16 17 18 19 21 22 24 25 ,14.934286
223,18,25,1 2 4 7 8 10 11 12 13 14 16 17 18 19 21 22 23 25 ,14.934286
224,12,25,5 7 8 9 10 11 12 17 20 21 22 24 ,14.934286
225,11,25,2 4 7 10 12 13 15 17 19 20 24 ,14.934286
226,18,25,1 2 4 5 6 8 10 11 12 13 15 17 19 20 21 22 24 25 ,14.934286
227,16,25,1 3 4 5 6 9 10 11 12 14 17 19 21 22 24 25 ,14.934286
228,13,25,4 5 6 8 9 10 11 13 14 16 17 22 25 ,14.934286
229,11,25,5 7 8 10 11 13 14 17 18 21 25 ,14.934286
230,21,25,2 3 4 5 6 7 8 9 10 11 12 13 15 17 19 20 21 22 23 24 25 ,14.934286
231,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,14.934286
232,2,25,20 23 ,14.934286
233,7,25,2 8 11 16 17 21 23 ,14.934286
234,11,25,2 3 8 9 12 14 15 16 17 20 22 ,14.934286
235,3,25,3 21 23 ,14.934286
236,6,25,4 8 10 11 16 20 ,14.934286
237,7,25,5 8 9 16 21 22 24 ,14.934286
238,20,25,1 3 4 6 7 8 9 10 11 12 13 14 15 17 18 19 22 23 24 25 ,14.934286
239,17,25,2 3 4 6 7 10 11 12 13 14 15 16 17 18 19 20 22 ,14.934286
240,8,25,1 3 5 6 13 15 18 22 ,14.934286
241,16,25,1 2 3 7 9 11 13 14 15 16 17 18 19 20 23 24 ,14.934286
242,7,25,1 3 6 12 17 21 25 ,14.934286
243,10,25,3 4 6 10 16 18 21 22 23 25 ,14.934286
244,10,25,4 5 7 9 12 13 15 19 22 25 ,14.934286
245,7,25,1 4 5 6 9 12 17 ,14.934286
246,23,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23 25 ,14.934286
247,11,25,2 3 5 6 10 12 13 17 20 21 25 ,14.934286
248,23,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 ,14.934286
249,16,25,1 3 4 6 7 8 9 10 11 13 15 16 18 20 21 23 ,14.934286
250,23,25,2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,14.934286
251,2,25,3 7 ,14.934286
252,20,25,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 18 19 21 23 25 ,14.934286
253,3,25,15 16 21 ,14.934286
254,6,25,9 11 12 15 19 25 ,14.934286
255,7,25,1 2 7 10 11 17 25 ,14.934286
256,13,25,2 3 4 5 6 8 9 16 17 18 21 23 24 ,14.934286
257,16,25,2 3 5 6 8 11 12 13 14 18 20 21 22 23 24 25 ,15.867000
258,5,25,1 6 14 17 25 ,15.867000
259,10,25,2 3 4 9 11 12 13 17 22 23 ,15.867000
260,10,25,4 13 14 15 18 19 22 23 24 25 ,15.867000
261,20,25,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 19 20 24 25 ,15.867000
262,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 ,15.867000
263,19,25,1 3 4 6 7 9 10 11 12 13 14 15 16 18 19 20 21 22 24 ,15.867000
264,5,25,4 5 12 15 20 ,15.867000
265,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
266,20,25,1 3 4 5 6 7 8 9 10 11 12 14 15 17 18 19 20 21 23 24 ,15.867000
267,3,25,3 8 25 ,15.867000
268,20,25,1 2 5 6 7 8 9 10 11 12 14 15 16 17 19 20 22 23 24 25 ,15.867000
269,17,25,1 2 4 5 7 8 9 10 11 12 13 14 15 16 17 21 23 ,15.867000
270,6,25,1 4 8 14 15 23 ,15.867000
271,12,25,3 4 7 10 12 14 16 18 20 21 22 25 ,15.867000
272,8,25,3 5 6 7 11 13 15 19 ,15.867000
273,16,25,1 3 4 6 7 8 10 11 12 16 17 18 19 20 22 24 ,15.867000
274,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 ,15.867000
275,19,25,2 3 5 6 7 9 10 12 13 14 15 16 17 18 20 21 22 23 25 ,15.867000
276,18,25,1 2 4 5 6 8 11 12 13 14 16 17 18 20 21 22 24 25 ,15.867000
277,23,25,1 2 3 4 5 6 7 9 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
278,22,25,2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
279,19,25,2 3 4 5 6 7 8 9 10 13 14 15 16 17 18 19 20 21 23 ,15.867000
280,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
281,22,25,2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 24 25 ,15.867000
282,21,25,1 2 3 4 5 6 7 8 9 11 12 13 14 16 18 19 20 21 22 23 24 ,15.867000
283,18,25,1 2 3 4 6 7 9 11 12 13 14 15 18 19 20 23 24 25 ,15.867000
284,7,25,10 11 14 19 20 22 23 ,15.867000
285,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
286,22,25,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 21 22 23 24 25 ,15.867000
287,4,25,3 4 6 9 ,15.867000
288,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
289,18,25,1 3 4 5 7 8 9 10 11 12 13 14 15 19 21 23 24 25 ,15.867000
290,12,25,3 4 8 10 11 12 15 16 18 22 23 25 ,15.867000
291,24,25,1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
292,21,25,1 2 3 5 6 8 9 10 12 13 14 15 16 17 18 19 20 21 23 24 25 ,15.867000
293,7,25,2 6 9 18 19 22 24 ,15.867000
294,8,25,4 7 8 11 12 15 16 21 ,15.867000
295,19,25,1 2 3 4 5 7 8 9 11 12 13 14 15 18 19 20 21 22 23 ,15.867000
296,7,25,5 7 8 11 12 15 25 ,15.867000
297,10,25,4 6 7 8 10 15 17 18 20 21 ,15.867000
298,4,25,4 16 18 19 ,15.867000
299,21,25,2 3 4 5 6 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 25 ,15.867000
300,23,25,1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 22 23 24 25 ,15.867000
301,21,25,1 2 3 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 22 24 25 ,15.867000
302,7,25,2 4 10 11 12 13 19 ,15.867000
303,24,25,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
304,16,25,1 2 6 7 8 9 12 13 14 15 16 17 18 19 21 24 ,15.867000
305,15,25,1 2 3 5 6 7 9 11 13 15 16 18 20 21 23 ,15.867000
306,11,25,3 4 5 8 11 13 15 17 20 23 24 ,15.867000
307,8,25,3 8 11 14 18 19 21 25 ,15.867000
308,11,25,1 7 8 9 11 12 15 16 17 18 19 ,15.867000
309,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,15.867000
310,19,25,1 2 3 4 6 7 8 9 11 12 13 14 17 18 19 20 21 22 23 ,15.867000
311,7,25,3 4 7 12 14 22 23 ,15.867000
312,15,25,1 3 4 5 8 10 11 12 14 15 16 20 21 23 24 ,15.867000
313,8,25,1 2 4 8 9 10 11 15 ,15.867000
314,5,25,8 9 10 18 21 ,15.867000
315,5,25,2 11 15 23 24 ,15.867000
316,11,25,1 2 4 12 14 15 17 18 20 24 25 ,15.867000
317,3,25,4 8 16 ,15.867000
318,16,25,1 2 3 4 5 6 9 11 12 16 17 18 19 22 23 25 ,15.867000
319,3,25,2 13 17 ,15.867000
320,19,25,1 2 3 5 6 9 10 11 12 13 14 15 16 18 19 20 21 24 25 ,15.867000
321,10,25,2 4 9 10 15 18 19 21 23 25 ,15.867000
322,19,25,2 3 4 5 7 8 9 11 12 13 14 15 16 18 19 20 22 24 25 ,15.867000
323,5,25,8 15 17 20 25 ,15.867000
324,11,25,1 3 5 7 12 14 18 19 22 23 24 ,15.867000
325,13,25,1 2 3 5 6 7 8 10 14 15 17 18 24 ,15.867000
326,9,25,1 3 5 7 9 14 17 20 23 ,15.867000
327,14,25,2 3 5 6 7 9 14 15 16 17 19 20 22 25 ,15.867000
328,13,25,4 5 7 9 11 13 16 17 19 20 21 24 25 ,15.867000
329,17,25,1 2 3 6 7 8 9 10 11 12 14 15 16 18 19 21 22 ,15.867000
330,22,25,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 22 23 24 25 ,15.867000
331,3,25,4 19 21 ,15.867000
332,17,25,4 5 6 7 8 9 11 13 16 17 18 20 21 22 23 24 25 ,15.867000
333,21,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 20 22 23 24 ,15.867000
334,5,25,2 7 12 16 17 ,15.867000
335,21,25,1 2 4 5 6 8 9 10 11 12 14 15 16 17 18 20 21 22 23 24 25 ,15.867000
336,15,25,1 4 5 6 7 8 11 12 13 14 15 19 20 23 25 ,15.867000
337,22,25,1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 19 20 21 22 23 24 25 ,15.867000
338,15,25,1 2 3 9 10 11 12 13 15 18 19 20 21 22 24 ,15.867000
339,11,25,4 5 6 7 9 11 13 14 16 21 24 ,15.867000
340,10,25,1 2 4 5 11 13 15 21 22 25 ,15.867000
341,7,25,1 3 5 9 10 12 21 ,16.240000
342,11,25,9 12 13 15 17 18 19 21 22 24 25 ,16.240000
343,16,25,2 4 5 6 7 8 13 14 15 16 17 18 20 21 23 25 ,16.240000
344,24,25,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
345,12,25,2 3 4 6 9 15 16 18 22 23 24 25 ,16.240000
346,4,25,10 12 13 18 ,16.240000
